numero_client,sexe,code_postal,statut_compte_courant,duree_credit_mois,historique_credit,objet_credit,montant_credit,epargne,anciennete_emploi,taux_effort,statut_personnel_sexe,autres_debiteurs,anciennete_logement,biens,age,autres_credits,logement,nb_credits_existants,emploi,nb_personnes_charge,telephone_declare,travailleur_etranger,defaut
-0.08920679531552454,0.6754027177683188,0.6268590727242538,-1.0513207641118294,-0.0026274014131727444,-1.2014108502035903,-1.5303058209154248,-0.6017098057906775,0.6179211845638712,-0.37961536686070685,0.9219946021901841,0.10333256054997965,-0.3033756954335279,0.14086775131579754,1.335904555876545,0.34818939505195967,-0.4541677475307909,0.5914981912205273,1.029228481501915,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.09559936188312379,-1.480598128630905,0.5484188100200367,1.0678583941090942,-0.2105784956145812,0.6143693227241612,-1.5303058209154248,-0.5891676542793112,0.6179211845638712,-1.1182595839410843,-0.854652354124736,-1.0849918857747856,1.7739372725349798,0.14086775131579754,1.335904555876545,-0.4626254734880403,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.13018771313281258,0.6754027177683188,0.0006274511794703618,0.008268814998632322,-0.15859072206422908,-1.2014108502035903,1.013721250709662,-0.19211897214805912,-1.7850064276635527,-0.37961536686070685,0.9219946021901841,0.10333256054997965,3.8512502405034876,-0.7681852913480184,-0.6513365496313503,-0.05721803921804029,1.423198471525059,0.5914981912205273,2.7581010431259183,-0.14544758948552078,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.1417171635493755,0.6754027177683188,-1.6948192408235074,2.127447973219556,-0.10660294851387697,0.6143693227241612,1.013721250709662,-0.41716100498057385,0.6179211845638712,-1.1182595839410843,0.9219946021901841,0.10333256054997965,1.7739372725349798,-0.7681852913480184,-0.6513365496313503,0.1049449344899597,3.300564690580909,0.5914981912205273,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,1
-0.03692473303051642,-1.480598128630905,-0.5183896894614609,1.0678583941090942,-0.0026274014131727444,-1.2014108502035903,1.013721250709662,-0.7285647096484963,1.4188970553063458,1.097673067300048,0.9219946021901841,-1.0849918857747856,-0.3033756954335279,1.0499207939796136,1.335904555876545,1.7265746715699597,-0.4541677475307909,-2.00935414958738,1.029228481501915,-1.6624997728403117,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.10758542419737238,-1.480598128630905,-0.8937101283054272,0.008268814998632322,-0.19324923776446382,0.6143693227241612,1.013721250709662,-0.4168026577945348,0.6179211845638712,0.3590288502196706,-0.854652354124736,-1.0849918857747856,3.8512502405034876,1.0499207939796136,1.335904555876545,-1.0301958814660401,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,1.37160459386927,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.039778557391051794,0.6754027177683188,1.6087400312165256,1.0678583941090942,-0.0026274014131727444,0.6143693227241612,-1.5303058209154248,-0.5436575616523536,0.6179211845638712,0.3590288502196706,0.9219946021901841,0.10333256054997965,1.7739372725349798,-1.6772383340118344,1.335904555876545,-0.9491143946120403,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,1.37160459386927,-0.3967481005805849,-0.8263938705413373,-1.9498214925704525,0
-0.14034732785631854,-1.480598128630905,-0.19018921278441211,-1.0513207641118294,-0.2105784956145812,0.6143693227241612,1.013721250709662,-0.4268363790036278,-0.984030556921078,-1.1182595839410843,0.9219946021901841,-1.0849918857747856,1.7739372725349798,-0.7681852913480184,-0.6513365496313503,-0.6247884471960402,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.08144439305486832,-1.480598128630905,1.6201799628158957,0.008268814998632322,-0.0026274014131727444,1.522259409188037,1.013721250709662,-0.6131769157439266,-0.984030556921078,-0.37961536686070685,0.033671124032724084,-1.0849918857747856,-0.3033756954335279,-0.7681852913480184,1.335904555876545,-1.0301958814660401,-0.4541677475307909,-2.00935414958738,1.029228481501915,-0.14544758948552078,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.14308699924243248,0.6754027177683188,-0.8102125787661227,1.0678583941090942,-0.3145540427152854,0.6143693227241612,-1.5303058209154248,-0.677321062044914,0.6179211845638712,-1.1182595839410843,-1.742975832282196,0.10333256054997965,-0.3033756954335279,-0.7681852913480184,-0.6513365496313503,0.023863447635959704,1.423198471525059,0.5914981912205273,-0.6996440801220882,1.37160459386927,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.09993717491113757,0.6754027177683188,1.4425122446232403,-1.0513207641118294,-0.17591997991434646,1.522259409188037,0.2868563731024944,-0.0003827506351153749,0.6179211845638712,-1.1182595839410843,0.9219946021901841,0.10333256054997965,-0.3033756954335279,-0.7681852913480184,0.3422840031225974,-0.7058699340500403,-0.4541677475307909,0.5914981912205273,1.029228481501915,1.37160459386927,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.10301930522051578,0.6754027177683188,-0.5417578424235888,-1.0513207641118294,-0.10660294851387697,1.522259409188037,1.013721250709662,-0.3383246240519859,0.6179211845638712,1.8363172843804256,-0.854652354124736,2.47998145319951,-0.3033756954335279,0.14086775131579754,-0.6513365496313503,-0.1382995260720403,-0.4541677475307909,0.5914981912205273,1.029228481501915,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.07208384915231228,-1.480598128630905,-0.5402929731334255,-1.0513207641118294,-0.2105784956145812,0.6143693227241612,0.2868563731024944,-0.6730208958124456,-0.18305468617860338,-1.1182595839410843,-0.854652354124736,-1.0849918857747856,-0.3033756954335279,-0.7681852913480184,1.335904555876545,-0.7869514209040402,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,1
-0.06968663668946257,0.6754027177683188,1.1026974471456117,1.0678583941090942,-0.2105784956145812,-1.2014108502035903,0.2868563731024944,0.5657853263245024,0.6179211845638712,1.097673067300048,0.033671124032724084,0.10333256054997965,1.7739372725349798,1.0499207939796136,1.335904555876545,0.5914338556139597,-0.4541677475307909,-2.00935414958738,1.029228481501915,-0.14544758948552078,-0.3967481005805849,1.210076739006958,0.21745221106733653,1
-0.06945833074061973,0.6754027177683188,-0.3359088293154121,-1.0513207641118294,-0.0026274014131727444,-1.2014108502035903,-1.1668733821118409,0.3135089073530209,-0.984030556921078,-1.1182595839410843,0.033671124032724084,0.10333256054997965,-0.3033756954335279,0.14086775131579754,1.335904555876545,-0.7058699340500403,-0.4541677475307909,0.5914981912205273,1.029228481501915,1.37160459386927,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.04674188883075812,-1.480598128630905,0.11816577279494907,1.0678583941090942,-0.2105784956145812,0.6143693227241612,-1.5303058209154248,-0.9360477303650981,0.6179211845638712,1.097673067300048,0.9219946021901841,-1.0849918857747856,-0.3033756954335279,1.0499207939796136,1.335904555876545,-0.9491143946120403,-0.4541677475307909,-2.00935414958738,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.05279199647509312,0.6754027177683188,0.9895188555603807,-1.0513207641118294,-0.3145540427152854,0.6143693227241612,-0.07657606570108944,-0.6902215607423194,-0.18305468617860338,-1.1182595839410843,-1.742975832282196,1.2916570068747446,-0.3033756954335279,1.0499207939796136,-0.6513365496313503,2.1319821058399597,-0.4541677475307909,0.5914981912205273,-0.6996440801220882,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
-0.11306476696960031,-1.480598128630905,1.314684960136377,0.008268814998632322,-0.2105784956145812,0.6143693227241612,1.013721250709662,-0.7783749685079223,0.6179211845638712,-1.1182595839410843,0.9219946021901841,-1.0849918857747856,3.8512502405034876,1.0499207939796136,-0.6513365496313503,1.0779227767379596,-0.4541677475307909,0.5914981912205273,1.029228481501915,-0.14544758948552078,-0.3967481005805849,1.210076739006958,0.21745221106733653,0
-0.09000586613647446,0.6754027177683188,0.21202204088612212,-1.0513207641118294,-0.2105784956145812,-1.2014108502035903,1.013721250709662,-0.47664663786305383,0.6179211845638712,1.097673067300048,-0.854652354124736,0.10333256054997965,-0.3033756954335279,-0.7681852913480184,-1.644957102385298,-0.7869514209040402,-0.4541677475307909,0.5914981912205273,1.029228481501915,-0.14544758948552078,-0.3967481005805849,-0.8263938705413373,0.21745221106733653,0
